precio,recamaras,banos,estacionamientos,dimensiones,precio_por_mt2,precio_promedio_por_mt2_por_alcaldia,banos_por_habitacion,habitaciones_totales,alcaldia_Azcapotzalco,alcaldia_Benito Juárez,alcaldia_Coyoacán,alcaldia_Cuajimalpa de Morelos,alcaldia_Cuauhtémoc,alcaldia_Gustavo A. Madero,alcaldia_Iztacalco,alcaldia_Iztapalapa,alcaldia_La Magdalena Contreras,alcaldia_Miguel Hidalgo,alcaldia_Tlalpan,alcaldia_Tláhuac,alcaldia_Venustiano Carranza,alcaldia_Xochimilco,alcaldia_Álvaro Obregón,log_precio
980000.0,4,3,2,220,4454.545454545455,32494.726797910807,0.75,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.795308871054397
35000000.0,6,5,6,1444,24238.227146814403,42135.20749665328,0.8333333333333334,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.370858648025116
24000000.0,4,4,4,640,37500.0,58348.50993377484,1.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,16.993564429978885
18000000.0,3,4,2,131,137404.58015267176,42135.20749665328,1.3333333333333333,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.705882371415992
35000000.0,2,2,2,993,35246.72708962739,32638.88888888889,1.0,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17.370858648025116
9150000.0,3,3,2,150,61000.0,42135.20749665328,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.029264546541317
4950000.0,4,4,3,150,33000.0,25469.16890080429,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,15.414898336565054
13000000.0,3,3,2,313,41533.5463258786,44286.77014042868,1.0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,16.380459992348886
6650000.0,3,3,4,337,19732.93768545994,29268.29268292683,1.0,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15.710127563007966
45000000.0,5,15,4,1260,35714.28571428572,42135.20749665328,3.0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.622173069956816
16800000.0,4,5,8,735,22857.14285714286,42135.20749665328,1.25,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.636889503897294
